,EIN,URL,PHONE,HOURS
7513,431547582,,,
7514,431547602,http://www.stlouischurches.org/Devotional-Baptist-Church-3071.html,3145222939,
7515,431547795,,4174623635,
7516,431547834,http://trinitycwe.org/,3143614655,
7517,431547851,http://www.stcharlescitymo.gov/,6369499190,
7518,431547954,http://cggolfclub.com/,5733358251,
7519,431547987,,,
7520,431547990,,,
7521,431548011,http://www.bfchog.org/,8164618633,
7522,431548024,,,
7523,431548170,https://www.shelterinsurance.com/CA/agent/AGRAY,4179243310,"{'hours': {'monday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7524,431548288,https://www.houseontherockministries.com/,4177255460,
7525,431548594,,,
7526,431548631,https://www.hannibalnutrition.com/,5732214488,
7527,431548996,,,
7528,431549122,https://avantministries.org/,8004681892,"{'hours': {'monday': {'opens_at': '08:30', 'closes_at': '16:30'}, 'tuesday': {'opens_at': '08:30', 'closes_at': '16:30'}, 'wednesday': {'opens_at': '08:30', 'closes_at': '16:30'}, 'thursday': {'opens_at': '08:30', 'closes_at': '16:30'}, 'friday': {'opens_at': '08:30', 'closes_at': '16:30'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7529,431549126,http://www.slccc.org/,3148784574,
7530,431549279,http://webstercounty.lib.mo.us/,4174683335,"{'hours': {'monday': {'opens_at': '09:00', 'closes_at': '18:00'}, 'tuesday': {'opens_at': '09:00', 'closes_at': '19:00'}, 'wednesday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '09:00', 'closes_at': '19:00'}, 'friday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '10:00', 'closes_at': '16:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7531,431549319,,,
7532,431549411,,,
7533,431549714,,3149680600,
7534,431550174,,,
7535,431550296,,,
7536,431550298,https://www.ssmhealth.com/locations/cardinal-glennon-childrens-hospital?utm_id=gmb18-13,3145775600,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
7537,431550473,http://eswaste.com/,3039619319,"{'hours': {'monday': {'opens_at': '07:00', 'closes_at': '18:00'}, 'tuesday': {'opens_at': '07:00', 'closes_at': '18:00'}, 'wednesday': {'opens_at': '07:00', 'closes_at': '18:00'}, 'thursday': {'opens_at': '07:00', 'closes_at': '18:00'}, 'friday': {'opens_at': '07:00', 'closes_at': '18:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7538,431550697,http://mo.wish.org/,3142059474,"{'hours': {'monday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7539,431550699,http://ejcyc.com/,8165244302,
7540,431551004,,,
7541,431551106,https://www.parkwayschools.net/domain/590,3144156450,
7542,431551131,http://ozarkshealthadvocacyfoundation.org/,4178859155,
7543,431551217,http://betagammasigma.org/,3144325650,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7544,431551218,http://betagammasigma.org/,3144325650,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7545,431551219,http://betagammasigma.org/,3144325650,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7546,431551221,http://betagammasigma.org/,3144325650,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7547,431551484,http://nazarene.org/,4179248540,
7548,431551489,http://www.bcfr.org/,5738741995,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7549,431552164,,,
7550,431552304,,,
7551,431552571,,4175593979,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
7552,431552783,http://www.chafoundation.net/contact,4173279533,
7553,431552850,http://marf.cc/,5736351631,
7554,431552855,https://www.ymcaofcallaway.org/,5736421065,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
7555,431552932,,,
7556,431552945,http://www.givetossmhealth.org/contact-us/,3145238044,
7557,431552971,,4177859801,
7558,431553522,http://www.kalib.org/,4177392525,"{'hours': {'monday': {'opens_at': '10:00', 'closes_at': '16:00'}, 'tuesday': {'opens_at': '10:00', 'closes_at': '19:00'}, 'wednesday': {'opens_at': '10:00', 'closes_at': '16:00'}, 'thursday': {'opens_at': '10:00', 'closes_at': '19:00'}, 'friday': {'opens_at': '10:00', 'closes_at': '16:00'}, 'saturday': {'opens_at': '10:00', 'closes_at': '16:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7559,431553836,http://hamburgermarys.com/kc/,8168421919,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
7560,431553837,,,
7561,431553840,http://www.ilnleadnet.com/,3149615978,
7562,431554015,https://www.headinjuryctr-stl.org/,3149839230,"{'hours': {'monday': {'opens_at': '08:30', 'closes_at': '16:30'}, 'tuesday': {'opens_at': '08:30', 'closes_at': '16:30'}, 'wednesday': {'opens_at': '08:30', 'closes_at': '16:30'}, 'thursday': {'opens_at': '08:30', 'closes_at': '16:30'}, 'friday': {'opens_at': '08:30', 'closes_at': '16:30'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7563,431554054,https://www.summit-christian-academy.org/cmsgen.php?page=index,8165251480,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
7564,431554194,http://communityoptions-chilli.org/,6606460109,
7565,431554202,,,
7566,431554307,http://www.warriorsbestfriend.org/,,
7567,431554315,http://www.novacenteroftheozarks.org/,4178893121,"{'hours': {'monday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7568,431554529,http://www.stonechurchpreschool.org/,8164610150,"{'hours': {'monday': {'opens_at': '07:00', 'closes_at': '15:30'}, 'tuesday': {'opens_at': '07:00', 'closes_at': '15:30'}, 'wednesday': {'opens_at': '07:00', 'closes_at': '15:30'}, 'thursday': {'opens_at': '07:00', 'closes_at': '15:30'}, 'friday': {'opens_at': '07:00', 'closes_at': '15:30'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7569,431554639,https://waymakerschapel.org/,3147767172,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
7570,431554774,http://cornerstonechorale.org/,3148384383,
7571,431554851,https://missouri.edu/,5738822121,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
7572,431554946,,6362966788,
7573,431555024,http://brbcc.org/,8163531632,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
7574,431555274,http://www.stcharleschristianchurch.org/,6369471821,
7575,431555574,,,
7576,431555754,http://ebcjane.org/,4174352036,
7577,431555790,,,
7578,431556185,,,
7579,431556190,,,
7580,431556292,http://www2.youseemore.com/blrl/contentpages.asp?loc=56,4178472121,"{'hours': {'monday': {'opens_at': '08:30', 'closes_at': '17:30'}, 'tuesday': {'opens_at': '08:30', 'closes_at': '17:30'}, 'wednesday': {'opens_at': '08:30', 'closes_at': '17:30'}, 'thursday': {'opens_at': '08:30', 'closes_at': '17:30'}, 'friday': {'opens_at': '08:30', 'closes_at': '17:30'}, 'saturday': {'opens_at': '08:30', 'closes_at': '17:30'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7581,431556336,http://www.feckc.org/,8164712330,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7582,431556354,http://www.longviewchapelcc.org/,8167636290,
7583,431556365,https://researchmedicalcenter.com/physicians/profile/Stanley-M-Augustin-MD,8162769100,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7584,431556416,http://www.tri-countymhs.org/,8164680400,"{'hours': {'monday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7585,431556417,http://freshrenewal.org/contact-us/,6362230090,
7586,431556813,https://www.stpiusxmoberly.com/,6602635500,"{'hours': {'monday': {'opens_at': '07:20', 'closes_at': '17:30'}, 'tuesday': {'opens_at': '07:20', 'closes_at': '17:30'}, 'wednesday': {'opens_at': '07:20', 'closes_at': '17:30'}, 'thursday': {'opens_at': '07:20', 'closes_at': '17:30'}, 'friday': {'opens_at': '07:20', 'closes_at': '17:30'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7587,431556815,http://www.livinghopebranch.org/,,
7588,431557230,http://www.wycokck.org/,9135734190,
7589,431557292,,3148909886,
7590,431557314,http://www.wcnaz.com/,6367453821,
7591,431557401,,,
7592,431557403,http://www.semosafehouse.org/,5733357745,"{'hours': {'monday': {'opens_at': '09:00', 'closes_at': '16:00'}, 'tuesday': {'opens_at': '09:00', 'closes_at': '16:00'}, 'wednesday': {'opens_at': '09:00', 'closes_at': '16:00'}, 'thursday': {'opens_at': '09:00', 'closes_at': '16:00'}, 'friday': {'opens_at': '09:00', 'closes_at': '16:00'}, 'saturday': {'opens_at': '09:00', 'closes_at': '15:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7593,431557406,https://hickmanchurch.com/,8167612659,
7594,431557527,,4178624916,
7595,431557555,https://kccare.org/,8167535144,"{'hours': {'monday': {'opens_at': '08:30', 'closes_at': '20:00'}, 'tuesday': {'opens_at': '08:30', 'closes_at': '20:00'}, 'wednesday': {'opens_at': '08:30', 'closes_at': '20:00'}, 'thursday': {'opens_at': '08:30', 'closes_at': '20:00'}, 'friday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'saturday': {'opens_at': '08:00', 'closes_at': '12:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7596,431557653,https://hopehomeschoolacad.wixsite.com/home,4178271187,"{'hours': {'monday': {'opens_at': '08:30', 'closes_at': '14:30'}, 'wednesday': {'opens_at': '08:30', 'closes_at': '14:30'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7597,431557759,http://www.capstonedev.net/,3147832150,"{'hours': {'monday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7598,431557871,http://www.theusbaseball.com/,4175811151,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7599,431557949,http://slplfoundation.org/,3145390359,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
7600,431557954,,,
7601,431558133,,,
7602,431558248,,8166323628,
7603,431558376,,,
7604,431558437,https://www.facebook.com/fairacresymca/,4173581070,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
7605,431558442,,,
7606,431558455,,8164833726,
7607,431558642,http://nkms.kirkwoodschools.org/pages/North_Kirkwood_Middle,3142136170,
7608,431558753,,4177810202,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
7609,431558768,,,
7610,431558790,,5735785430,
7611,431558792,,,
7612,431559013,,,
7613,431559314,,3146473306,
7614,431559317,http://www.optimist.org/,3143716000,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7615,431559816,,,
7616,431559834,http://pythonsdrillteam.com/,8169210912,
7617,431560263,https://www.mercy.net/practice/mercy-clinic-cardiology-whiteside?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=Central&utm_content=website,4178203911,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7618,431560366,http://supportsps.org/,4175230144,
7619,431560375,http://www.sedaliaschooldistrictfoundation.org/,6608292562,
7620,431561032,,,
7621,431561274,,5733921761,
7622,431561296,http://www.dcaws.org/,5737293556,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
7623,431561953,http://www.elevationstl.com/,3148026090,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
7624,431561978,https://new-hope-outreach.business.site/,3145501974,"{'hours': {'thursday': {'opens_at': '12:00', 'closes_at': '15:00'}, 'monday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7625,431562086,https://centralmourology.com/,5734994990,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7626,431562091,,3148926291,
7627,431562094,,4173353197,
7628,431562193,,6366295710,
7629,431562459,http://stpaulskcmo.org/,8169312850,
7630,431562510,,,
7631,431562521,,5738974001,
7632,431562707,http://prairiehillschurchofchrist.org/,8162336485,
7633,431562820,,,
7634,431562988,http://www.mounttaborucc.org/,3146459025,
7635,431563003,http://www.caltroy.com/,6365285223,
7636,431563030,http://www.camprainbow.com/,3144698035,"{'hours': {'monday': {'opens_at': '09:00', 'closes_at': '14:00'}, 'tuesday': {'opens_at': '09:00', 'closes_at': '14:00'}, 'wednesday': {'opens_at': '09:00', 'closes_at': '14:00'}, 'thursday': {'opens_at': '09:00', 'closes_at': '14:00'}, 'friday': {'opens_at': '09:00', 'closes_at': '14:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7637,431563125,http://www.optimist.org/,3143716000,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7638,431563265,http://kolpingkicks.com/,3148941491,
7639,431563269,,,
7640,431563427,https://www.goarmy.com/info.html?iom=ACKE,3148382620,"{'hours': {'monday': {'opens_at': '09:00', 'closes_at': '19:00'}, 'tuesday': {'opens_at': '09:00', 'closes_at': '19:00'}, 'wednesday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7641,431563735,,6605847111,
7642,431563743,,6608344251,
7643,431563823,http://midwestspecialneedstrust.org/,5732565055,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '16:30'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '16:30'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '16:30'}, 'thursday': {'opens_at': '08:00', 'closes_at': '16:30'}, 'friday': {'opens_at': '08:00', 'closes_at': '16:30'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
7644,431563830,,,
7645,431564019,http://www.cityofcapegirardeau.org/Parks/New%20Lorimier%20Cemetery.aspx,5733341917,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
7646,431564032,http://www.churchgrowthinternational.com/,4174511648,
7647,431564081,,4175354000,
7648,431564126,,,
7649,431564302,https://www.childrensmercy.org/,8162343000,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
