J40Z,"TO REPRESENT AND DELIVER BENEFITS TO UNION MEMBERS. TO PROMOTE SOCIAL AND ECONOMIC JUSTICE THROUGH COLLECTIVE BARGAINING, MEETINGS, EDUCATION, COMMUNICATION, AND ADMINISTRATION OF THE ORGANIZATION"
B11,"TO RECEIVE, INVEST, AND MANAGE ENDOWMENT FUNDS FOR THE EXCLUSIVE BENEFIT OF STEPHENS COLLEGE"
S20,"TO CREATE A THRIVING, COOPERATIVE REGION BY ENGAGING CITIZENS TO PARTICIPATE IN ACTIVE LEADERSHIP ROLES AND TO INFLUENCE POSITIVE COMMUNITY CHANGE."
G12,"TO PROVIDE FINANCIAL AID TO ASSIST INDIVIDUALS AND FAMILY MEMBERS DEALING WITH CANCER IN SOUTHEAST MISSOURI, AND TO RAISE MONEY FOR THE V FOUNDATION, A CHARITABLE ORGANIZATION DEDICATED TO CANCER RESEARCH."
S46,"a. Retain a Lobbyist that acts as a Legislative Watchdog monitoring the Missouri State Legislature. Over the years this have proven to be an effective tool in preventing proposed Legislation that would have been potentially harmful to our industry. The cost of his services is shared equally by ESA of MO, KCBFAA and AAGSL.b. Sponsor NTS Training Classesc. Hold an Annual Conference. The focus of the Conference is Dealer Business Development. Attendees were welcome to attend the Conference with their only cost being Lodging and Transportation. ESA of MO depends on Membership Dues, Sponsorships and Donations to offset the cost of the Conference."
B400,MISSION: PREPARE GIFTED STUDENTS TO TRANSFORM THE WORLD CREATIVELY THROUGH ART AND DESIGN. VISION: TO BE AN INNOVATIVE LEADER IN ART AND DESIGN EDUCATION.
S41,Provide continuing education to its members
T30,"THE MISSION OF THE MOEBIUS SYNDROME FOUNDATION IS TO PROVIDE INFORMATION AND SUPPORT TO INDIVIDUALS WITH MOEBIUS SYNDROME AND THEIR FAMILIES, PROMOTE GREATER AWARENESS AND UNDERSTANDING OF MOEBIUS SYNDROME, AND TO ADVOCATE FOR SCIENTIFIC RESEARCH TO ADVANCE THE DIAGNOSIS AND TREATMENT OF MOEBIUS SYNDROME AND ITS ASSOCIATED CONDITIONS."
A33,The mission of Summersville Publishing is to provide a free newspaper to area residents. Currently we are serving 5300 households with educational data provided in the newspaper as well as local news.
S21,COMMUNITY AWARENESS AND PROMOTION OF THE DEVELOPMENT OF BUSINESSES AND PROPERTY IN THE AREA
X50,RELIGIOUS SERVICE AND PRESERVE TRADITIONAL BUDDHIST AND VIETNAMESE CULTURAL
B90,PROVIDE EDUCATION WITH REGARDS TO REGULATIONS GOVERNING LABORATORY ANIMAL WELFARE. DIDACTIC AND INTERACTIVE EDUCATIONAL PROGRAMS DESIGNED TO PROVIDE INSTITUTIONAL ANIMAL CARE AND USE COMMITTEE (IACUC) AN UNDERSTANDING OF FEDERAL POLICIES AND REGULATIONS GOVERNING LABORATORY ANIMAL WELFARE.
T70,TO ASSIST THE POOR NEEDING HELP; MOTIVATE BELIEVERS ABOUT THE GOSPEL
G30,"St. Louis Ovarian Cancer Awareness is committed to impacting ovarian cancer survivorship by promoting awareness of early warning signs and standards of care, funding ovarian cancer research, and supporting survivors."
B99,"PREP-KC 's mission focuses on preparing the bi-state Kansas City region's urban students for college and career success. PREP-KC works with six urban school districts and three charter organizations that collectively serve over 64,000 students on both sides of the Missouri-Kansas state line. PREP-KC's strategy provides every student with a solid academic foundation in math and literacy, assist students in exploring a range of postsecondary opportunities and provide students with opportunities to earn college credit and industry certifications while still in high school. PREP-KC offers investors the chance to focus resources on improving public education by supporting these proven strategies."
T31,"Provide grants for economic, youth, rural development, education, health and research"
S41,"CENTRAL MISSOURI BUILDING INDUSTRIES ASSOCIATION'S MISSION IS TO ASSOCIATE HOME BUILDERS WITHIN THIS JURISDICTION FOR THE PURPOSE OF MUTUAL ADVANTAGE AND COOPERATING, TO COLLABORATE WITH ALL FIELDS RELATED TO THE BUILDING INDUSTRY WITHIN THE ASSOCIATION'S JURISDICTION FOR THE BENEFIT OF THE INDUSTRY AS A WHOLE, AND TO ASSIST IN THE ACCOMPLISHMENT OF THE MUTUAL OBJECTIVES OF THE NATIONAL ASSOCIATION OF HOME BUILDERS OF THE UNITED STATES."
T11,THE MISSION FOR THIS TRUST IS TO CREATE A TAX EXEMPT ORGANIZATION THAT DONATES THE INCOME OF THE TRUST TO THE ZOAR UNITED CHURCH OF CHRIST AND THE MONROE COUNTY FAIR ASSOCIATION EQUALLY.
P51,"To provide financial education, affordable financial services, resources and support to low/moderate income populations in an effort to increase their standard of living and better their lifestyle."
P20,"THE PURPOSE OF THE URBAN FARMING GUYS IS TO HELP DEVELOP SUSTAINABLE COMMUNITIES IN THE MOST DIFFICULT PLACES ON EARTH. WE ARE UTILIZING A HOLISTIC STRATEGY INCLUDING: 1.) DEVELOPING LOCAL HEALTHY FOOD INITIATIVES WHICH INCLUDES PARTICIPATING IN THE RESEARCH, DEVELOPMENT, EDUCATION AND IMPLEMENTATION OF SUSTAINABLE URBAN AGRICULTURAL PRACTICES; 2.) EQUIPPING, TRAINING, AND MENTORING YOUTH, THE DISADVANTAGED, AND IMMIGRANTS FROM OTHER COUNTRIES IN LIFE AND JOB SKILLS BY ESTABLISHING SMALL TO MEDIUM SIZE NOT-FOR-PROFIT BUSINESSES; 3.) RESEARCHING, DEVELOPING SUSTAINABLE TECHNOLOGIES THAT EMPOWER DISADVANTAGED COMMUNITIES AND SHARING THIS INFORMATION WITH THE WORLD 4.) MOBILIZING VOLUNTEERS TO DO ACTS OF KINDNESS AND COMPASSION SUCH AS FEEDING THE HUNGRY, PROVIDING FOOD, CLOTHING, AND SHELTER FOR THE NEEDY, OFFERING MEDICAL AND COUNSELING SERVICES FOR THE SICK, AND FACILITATING FRIENDSHIPS FOR THE LONELY; 5.) BECOMING A RECONCILING FORCE WHICH BRINGS TOGETHER PEOPLE OF DIFFERENT GEN"
D320,OUR MISSION IS TO ENSURE THE SURVIVAL OF NATIVE SONGBIRDS THROUGH PROFESSIONAL MEDICAL CARE AND EDUCATION REGARDING THEIR VALUE AND NEEDS. WE ALSO PROVIDE PUBLIC EDUCATION REGARDING THE HUMANE TREATMENT OF WILD SONGBIRDS AND THE CONSERVATION OF THEIR HABITAT.
J33Z,TO PROVIDE WORK OPPORTUNITIES AND JOB TRAINING FOR THE GENERAL HEALTH AND OVERALL WELL BEING OF STATE APPROVED HANDICAPPED PERSONS.
N67,TO SUPPORT LOCAL AREA YOUTH IN THE SPORT OF SWIMMING
T30,The Biome Foundation's mission is to support The Biome School by providing monetary and human capital resources enabling full implementation of its integrated approach to learning.
F330,"TO PROVIDE OUTPATIENT AND RESIDENTIAL REHABILITATIVE SERVICES TO INDIVIDUALS AND FAMILIES REFERRED BY VARIOUS GOVERNMENT AGENCIES. THESE INDIVIDUALS INCLUDE SUBSTANCE ABUSERS, INTELLECTUALLY DISABLED, DEVELOPMENTALLY DISABLED, AND ABUSED AND NEGLECTED CHILDREN."
S31Z,TO SEARCH FOR AND AID BUSINESSES WHO DESIRE TO EXPAND THEIR BUSINESSES OR TO RELOCATE TO THIS AREA
B11,FRIENDS OF UNIVERSITY ACADEMY WAS ESTABLISHED TO SUPPORT PROGRAMS AND SPECIAL EDUCATIONAL OPPORTUNITIES FOR STUDENTS AND ALUMNI OF UNIVERSITY ACADEMY.
T30,THE CORPORATION WILL PROVIDE FINANCIAL SUPPORT TO OTHER NONPROFIT ORGANIZATIONS WHICH QUALIFY AS PUBLIC CHARITIES UNDER SECTION 501(C)(3) OF THE INTERNAL REVENUE CODE.
E60,HELP PREGNANCY RESOURCE CENTERS WITH THEIR EQUIPMENT AND TRAINING NEEDS.
B99Z,"To provide a high-quality education to a diverse student population, following the philosophy of Dr. Maria Montessori, and to cultivate young people who value and respect themselves, others, the environment and the world community."
B420,TO PROVIDE STUDENTS OF PROMISE A SUPERB EDUCATION WITHIN AN ACTIVE LEARNING COMMUNITY FOUNDED UPON INTEGRITY AND THE BEST VALUES OF FAITH AND THE HUMAN SPIRIT.
M24Z,FIRE PROTECTION
E40,"PERINATAL-INFANT HOSPICE PROVIDING SPIRITUAL, GRIEF AND PRACTICAL SUPPORT TO FAMILIES PREGNANT WITH TERMINALLY ILL BABIES AND FOR FAMILIES WHOSE BABIES ARE DIAGNOSED LATER WITH TERMINAL ILLNESS."
E50,"Dedicated to providing recreational therapy and enriching lives of individuals of all ages through equine assisted activities, while providing a safe and healthy environment."
T202,FUNDRAISING & SUPPORT ORGANIZATION FORMED SOLELY FOR THE BENEFIT OF THE UNIVERSITY OF MISSOURI-COLUMIBA COLLEGE OF BUSINESS.
A520,SEE SCHEDULE O. TO PROVIDE CHILDREN WITH HANDS-ON LEARNING EXPERIENCES THAT DEVELOP CREATIVITY AND PROBLEM-SOLVING SKILLS WITHIN A UNIQUE EDUCATIONAL ENVIRONMENT.
B43,CHRISTIAN COLLEGE
P33Z,TO PROVIDE CHILD CARE SERVICES TO STATE EMPLOYEES' CHILDREN
S20,"TO UNITE AND ENGAGE MEMBERS TO ACT ON HIGH-IMPACT BUSINESS, CIVIC AND PHILANTHROPIC AFFAIRS FOR THE BETTERMENT OF THE ST. LOUIS REGION."
B12,"THE UNITING AT SOUTHWEST TEAM IS RESEARCHING BEST PRACTICES, AND MAKING PLANS FOR A PUBLIC HIGH SCHOOL IN PARTNERSHIP WITH KANSAS CITY PUBLIC SCHOOLS AND AT THE VACANT SOUTHWEST HIGH SCHOOL BUILDING THAT IS: DIVERSE BY DESIGN, HAS A LEARNER-CENTERED AND PROJECT-BASED CURRICULUM, IS AUTONOMOUS WITH ACCOUNTABILITY, AND IS COMMUNITY BASED."
S41,"THE SPECIFIC AND PRIMARY PURPOSES FOR WHICH THIS CORPORATION IS FORMED ARE TO PROMOTE THE CITY OF FARMINGTON, MO AS A TOURIST AND CONVENTION CENTER"
K20A,"THE ORGANIZATION IS A PROFESSIONAL ASSOCIATION COMMITTED TO HELPING MEMBERS THROUGH EDUCATION, COMMUNICATION, SUPPORT AND INFORMATION AND TO ESTABLISH A WORKING RELATIONSHIP WITH FARMERS GROUP, INC."
S47,"PURPOSE IS TO EXCLUSIVELY ACQUIRE AND HOLD TITLE TO REAL PROPERTY, COLLECT THE INCOME THEREFROM, AND REMIT THE ENTIRE INCOME THEREFROM, LESS EXPENSES, TO THE TEAMSTER LOCAL UNION NO. 688."
X20Z,See Schedule O
B90,"IT IS THE PURPOSE OF THE DOUGLAS COUNTY PUBLIC LIBRARY TO PROVIDE ALL INDIVIDUALS AND GROUPS WITH AN ORGANIZED COLLECTION OF BOOKS, FILMS, RECORDINGS AND OTHE MATERIALS PERTINENT TO ADVANCING AN ENLIGHTEND CITIZENSHIP AND TO ENRICH PERSONAL LIVES"
B420,"FONTBONNE UNIVERSITY IS A COEDUCATIONAL INSTITUTION OF HIGHER LEARNING THAT SEEKS TO EDUCATE STUDENTS TO THINK CRITICALLY, TO ACT ETHICALLY AND TO ASSUME RESPONSIBILITY AS CITIZENS AND LEADERS."
Y22,"PROVIDES SANITARY SEWER SERVICES TO 210 HOMES IN THE LAKE WAUWANOKA DEVELOPMENT, LOCATED IN HILLSBORO, MISSOURI."
B94,"To provide support in the the form of housing furnishings, supplies and gifts to the 400 residents of St Louis State School and Hospital (Bellefontaine State School)"
X12,Perception Funding teaches Christian-based organizations how to engage donors effectively and assisting them in their fundraising efforts.
X99,BRINGING COMPASSION AND HOPE TO PEOPLE THROUGHOUT THE WORLD WHILE INSPIRING AND CHANGING THE HEARTS OF ALL GOD'S PEOPLE.
E400,WE EMPOWER AND EQUIP INDIVIDUALS TO MAKE HEALTHY LIFE CHOICES THROUGH EDUCATION AND MEDICAL SERVICES.
N60,"TO ENCOURAGE INDIVIDUALS AND FAMILIES IN THE REGION TO ADOPT A HEALTHY LIFESTYLE BY GETTING FIT, STAYING ACTIVE, AND EATING A NUTRITIONAL DIET YEAR ROUND."
P30,"THE PRIMARY PURPOSE IS TO PROVIDE SUPPORT SERVICES TO DISABLED INDIVIDUALS, ENABLING THEM TO LIVE AS INDEPENDENTLY AS POSSIBLE AND TO EDUCATE THE PUBLIC REGARDING MATTERS PERTINENT TO DISABILITIES."
X21,CHURCH
X20,"THE CORPORATION IS ORGANIZED AND EXISTING UNDER THE MISSOURI NONPROFIT CORPORATION ACT EXCLUSIVELY FOR CHARITABLE, EDUCATIONAL OR SCIENTIFIC PURPOSES WITHIN THE MEANING OF SECTION 501(C)3 OF THE INTERNAL REVENUE CODE OF 1986, AS AMENDED (THE CODE). NOTHING HEREIN SHALL BE CONSTRUED TO GIVE THE CORPORATION ANY PURPOSE THAT IS NOT PERMITTED UNDER THE CODE. MORE SPECIFICALLY, THE CORPORATION IS ORGANIZED FOR RELIGIOUS PURPOSES."
E91Z,"IMPELLED BY THE LOVE OF THE DIVINE HEART OF JESUS, WE CARMELITE SISTERS STRIVE TO PROVIDE A HOME FOR ELDERLY, WHERE THEY CAN SPEND A QUIET EVENING OF LIFE LIGHTED UP BY PEACE AND WARMED BY HIS HEART."
L99,TO PROVIDE AFFORDABLE HOUSING FOR THE LOW TO MODERATE INCOME INDIVIDUALS THROUGH THE USDA 515 HOUSING PROGRAM.
B20,"TO PROVIDE EDUCATION FOR PRESCHOOL THRU TENTH GRADE. TO PROVIDE AN APPRECIATION AND UNDERSTANDING OF THE ISLAMIC AND AMERICAN HERITAGE. TO PROVIDE A NURTURING ENVIRONMENT WHERE STUDENTS ASPIRE FOR EXCELLENCE IN EDUCATION, INTEGRITY AND LEADERSHIP SKILLS TO BETTER SERVE HUMANITY."
B20,"TO PROVIDE EDUCATION FOR PRESCHOOL THRU TENTH GRADE. TO PROVIDE AN APPRECIATION AND UNDERSTANDING OF THE ISLAMIC AND AMERICAN HERITAGE. TO PROVIDE A NURTURING ENVIRONMENT WHERE STUDENTS ASPIRE FOR EXCELLENCE IN EDUCATION, INTEGRITY AND LEADERSHIP SKILLS TO BETTER SERVE HUMANITY."
C50,"TO EDUCATE THE PUBLIC ON THE HISTORICAL SIGNIFICANCE OF BUNKER HILL, PROVIDE SPACE FOR EDUCATIONAL RETREATS, PROVIDE PUBLIC RECREATIONAL OPPORTUNITIES, AND PROTECT AND IMPROVE THE HISTORIC SITE OF BUNKER HILL RETREAT."
S21,MOWING AND CLEANING UP INNER CITY NEIGHBORHOODS
T30,"OUR MISSION IS TO ASSIST HOSPICE PATIENTS AND THEIR FAMILIES DURING THE DIFFICULTIES OF TERMINAL ILLNESS BY MAKING FINANCIAL GRANTS FOR QUALIFIED NEEDS. WE HELP PATIENTS LIVE MORE COMFORTABLY, ACCESS QUALITY CARE, STRENGTHENING THE INVOLVEMENT OF LOVED ONES, AND HELPING THE PUBLIC BETTER UNDERSTAND THE ROLE OF HOSPICE CARE. WE RECOGNIZE AND THANK VOLUNTEERS FOR THEIR MANY HOURS OF UNSELFISH SERVICE. QUALIFIED NEEDS ARE SERVICES AND PRODUCTS NOT COVERED BY MEDICARE, MEDICAID, OR PRIVATE INSURANCE. WE DO NOT FUND STAFF TRAINING OR MARKETING PROGRAMS. GRANTS ARE MADE IN THE AREAS OF PATIENT CARE, FAMILY SUPPORT, VOLUNTEER ENHANCEMENT, COMMUNITY EDUCATION, AND PUBLIC EDUCATION. GRANTS ARE PROVIDED WITHOUT REGARD TO AGE, RACE, COLOR, GENDER, NATIONAL ORIGIN, DISABILITY, RELIGION, OR SEXUAL ORIENTATION."
Q33,THE ORGANIZATIONS PURPOSE IS TO EXPAND GODS KINGDOM BY EMPOWERING AND RESOURCING CHRISTIAN MINISTRIES IN GUATEMALA THAT REACH CHILDREN AND FAMILIES LIVING IN AT-RISK OR STREET SITUATIONS.
E24Z,"SEE PART III, LINE 1"
E24Z,"SEE PART III, LINE 1"
T99Z,COMMUNITY CENTER SUPPORT.
P29,CATHOLIC NUNS AND VOLUNTEER LAY-PERSONS OPERATE A DISTRIBUTION CENTER USING CONTRIBUTIONS RECEIVED TO PURCHASE FOOD AND ESSENTIALS WHICH ARE EITHER GIVEN OR SOLD TO LOW INCOME MINORITY FAMILIES. PROCEEDS FROM THE THRIFT STORE SALES INCLUDE AMOUNTS RECEIVED FOR DONATED MERCHANDISE. THE VALUE OF THE MERCHANDISE IS NOT INCLUDED IN THIS TAX RETURN.
G99,COMPREHENSIVE BREAST CANCER CARE/FINANCIAL ASSISTANCE FOR DIAGNOSED OR HIGH RISK PEOPLE IN NEED
B99,"To recruit, develop, place, and retain mission orientated individuals who want to make a deep commitment to working in high need urban schools in the Kansas City area."
P99Z,"ASSISTANCE TO THE POOR AND NEEDY IN THE DESOTO, MISSOURI AREA"
G12,To recongnize extraordinary kids affected by varying types of disabiling conditions.
G12,To recongnize extraordinary kids affected by varying types of disabiling conditions.
J40,PROMOTE AND DEMONSTRATE THE POSSIBILITIES OF TRADE IN THE VARIOUS FIELDS OF INDUSTRY AND PROTECT THE RIGHTS OF ITS MEMBERS IN A UNITED EFFORT WITH OTHER MEMBERS THROUGHOUT THE UNITED STATES AND CANADA.
A33Z,To aide the blind community by transcribing written material into braille.
E910,"AS A COMMUNITY ORIENTED HEALTH CARE PROVIDER, WILLOW HEALTH CARE, INC. DEDICATES ITS RESOURCES TO DELIVER QUALITY, COST EFFECTIVE HEALTHCARE. SEE SCH O FOR ADDITIONAL DETAIL."
X21,"THE MAIN MISSION TO GLORIFY GOD AND FULFILL THE GREAT COMMISION, PREACHING PEOPLE THE GOSPEL AND TEACHING PEOPLE THE BIBLE"
N6A,PROVIDE RECREATION TO THE PUBLIC.
P20,COUNSELING FOR THE POOR AND INDIGENT
P60Z,TO PROVIDE FINANCIAL ASSISTANCE TO THE NEEDY.
I70Z,"To promote, advance, encourage, assist and support the growth and development of the teaching and educational services at St. Pius X School."
L22,HOUSING FOR LOW INCOME TENANTS
I60,Death Gratuity Benefit to Survivors of Public Safety Officers Killed in the line of Duty
F60,TRAINING VOLUNTEERS TO PROVIDE CHRISTIAN SUPPORT TO PEOPLE WITH CANCER
B82,"THE ORGANIZATION ASSISTS TRANSITIONING MILITARY, VETERANS, NATIONAL GUARD, AND RESERVES BY PROVIDING SERVICES AND TRAINING NEEDED TO FACILITATE JOB PLACEMENT. IBM TECHNOLOGY ALLOWS TRACKING OF CANDIDATES THROUGH THEIR FIRST YEAR ON THE JOB."
L22,PROVIDES HOUSING TO LOW INCOME ELDERLY PERSONS UNDER SECTION 202 OF THE NATIONAL HOUSING ACT UNDER AGREEMENT WITH THE DEPARTMENT OF HUD.
X20,"HEBRON MINISTRIES INC IS A NON-DENOMINATIONAL CHRISTIAN ORGANIZATION DEDICATED TO SPREADING THE GOSPEL OF JESUS CHRIST AS WELL AS PROVIDING A FACILITY, CAMP HEBRON LAKE POMME DE TERRE TO MEET BOTH THE SPIRITUAL AND PHYSICAL NEEDS OF PEOPLE."
B29,"KANSAS CITY INTERNATIONAL ACADEMY IS COMMITTED TO EXCELLENCE IN EDUCATION, INSPIRING AND EMPOWERING CHILDREN FROM ALL NATIONALITIES AND DIVERSE BACKGROUNDS, GIVING THEM THE FOUNDATION THEY NEED TO ACHIEVE THE HIGHEST LEVEL OF SUCCESS IN LIFE."
I03,THE AMERICAN BRANCH OF THE INTL LAW ASSN STUDIES PROBLEMS OF INTL LAW AND PREPARES REPORTS WHICH ARE PUBLISHED FOR EACH WORLD CONFERENCE.THE AMERICAN BRANCH COLLECTS DUES AND APPROPRIATES ITS FUNDS AS IT WISHES EXCEPT FORTHE PORTION OF THE DUES PAYABLE TO THE ASSN HEADQUARTERS.
A80,"EDUCATION THE MUSEUM FUNCTIONS AS A TIME CAPSULE USING EVERDAY OBJECTS AND IMAGES TO TELL STORIES COLLECTED FROM THE DAILY LIVES OF THE MEN, WOMEN, AND FAMILIES WHO BUILT OUT COMMUNITY. THE MUSEUM ALLOWS VISITORS TO RE-CONNECT WITH THE EARLY HISTORY OF THE REGION."
B20,OPERATE A PRIVATE CHRISTIAN SCHOOL FOR GRADES K-12
P30,TO PROVIDE VISION IMPROVEMENT THROUGH EYE EXAMS AND GLASSES TO ST. LOUIS AREA CHILDREN.
D20,"ORGANIZATION IS DEDICATED TO EDUCATING CITIZENS REGARDING THE HUMANE TREATMENT OF ANIMALS BY CREATING AWARENESS FOR THE NEED TO REDUCE HOMELESS ANIMALS, AND THEY ALSO BUILT AND PROVIDED A LOW COST SPAY AND NEUTER CLINIC."
P33,"TO PROVIDE CHILD CARE, FEEDING SERVICES AND RECREATION AND EDUCATION ACTIVITIES FOR THOSE WHO OTHERWISE COULD NOT AFFORD IT"
Q30,TO IMPROVE HEALTH CARE FOR INDIGENT POPULATION AND TO EDUCATE HEALTH CARE PROVIDERS TO KNOW THE ISSUES AND TO PROMOTE MEDICAL EDUCATION AND RESEARCH
N31,"TO PROVIDE A BUILDING FOR THE USE OF COMMUNITY SERVICES, EDUCATION AND OTHER ORGANIZATIONAL ACTIVITIES."
N20,"CHURCH AFFILIATED CAMP TO BRING YOUTH CLOSER TO CHRIST, TEACHING THEM ABOUT MISSIONS AND THE IMPORTANCE OF THEIR INVOLVEMENT AND LIFE CHOICES IN SUPPORT OF OTHERS AND SHARING THE WORD OF CHRIST."
M20,"PROVISION OF FIRE PROTECTION SERVICES TO CITIZENS THAT LIVE OUTSIDE OF THE CITY LIMITS OF OWENSVILLE AND WITHIN THE ORFPA BOUNDARY IN RURAL GASCONADE COUNTY, MISSOURI."
Q33,"THE MISSION OF THE HOUSE OF HOPE HAITI IS TO SPREAD THE LOVE OF JESUS BY PROVIDING FOOD, CLOTHING, SHELTER, EDUCATION, AND JOB SKILL TRAINING TO THE"
X20J,TO PROVIDE FINANCIAL ASSISTANCE TO STUDENTS AND FAMILIES FOR EDUCATIONAL SCHOLARSHIPS AND OTHER HARDSHIP NEEDS.
X121,"THE PAULINE ANGERER TRUST WAS SET UP UPON HER DEATH TO DIRECTLY BENEFIT THE ST PAUL UNITED CHURCH OF CHRIST WITH 50% OF THE NET INCOME , THE FIRST UNITED PRESBYTERIAN CHURCH 25% OF THE NET INCOME , AND THE WESTMINSTER PRESBYTERIAN CHURCH 25% OF THE NET INCOME."
S30,STRENGTHENING ENTREPENEURIAL LEADERS THROUGH EXCELLENCE IN EDUCATIONAL MENTORING.
D20,RESCUING ABUSED ANIMALS
Y50,GREENWOOD CEMETERY UPKEEP & MAINTENANCE
B82,TO PROMOTE LOYALTY & CLOSE ASSOCIATION AMONG ALL CLOPTON H.S. GRADUATES AND TO PROVIDE EDUCATIONAL SCHOLARSHIPS FOR PRESENT CLOPTON GRADUATES
H80,"THE MISSION OF THE MATTHEW AND ANDREW AKIN FOUNDATION IS TO SUPPORT THE WORLD-RENOWNED EXPERTS AT THE HLH CENTER OF EXCELLENCE AT CINCINNATI CHILDREN'S HOSPITAL AND THEIR CORE PRIORITIES OF RESEARCH, EDUCATION, AND FAMILY SUPPORT. WE ALSO GIVE BACK TO THE ORGANIZATIONS THAT SUPPORTED OUR FAMILY DURING OUR JOURNEY IN AN EFFORT TO MAKE A DIFFERENCE FOR THOSE THAT WILL BE FOLLOWING IN OUR FOOTSTEPS IN THE FUTURE."
N60Z,"TO PROVIDE INSTRUCTION AND PARTICIPATION IN PHYSICAL AND CULTURAL PROGRAMS INCLUDING BOWLING, DANCE, AND GYMNASTICS."
S41,ADVANCE QUALITY & EFFECTIVENESS OF MANUFACTURER REPS IN THE ELECTRICAL INDUSTRY.
P29,PROVIDING GOODS TO LOW INCOME
Z99,"AQUIRE FACILITY TO BE LEASED TO THE SALINE COUNTY 911 COMMISSION BOARD SO THAT THEY MAY PROVIDE EMERGENCY DISPATCH SERVICES TO THE RESIDENTS OF SALINE COUNTY, MISSOURI."
B21,Union Preschool Incorporated serves as a community outreach for the comprehensive education of young children. It is an independent entity formed to carry out these services. The program provides a loving Christian atmosphere and age appropriate experiences to enable each child
B21,Union Preschool Incorporated serves as a community outreach for the comprehensive education of young children. It is an independent entity formed to carry out these services. The program provides a loving Christian atmosphere and age appropriate experiences to enable each child
N6A,TO PROVIDE GOLFING ACTIVITIES FOR PEOPLE UNDER THE AGE OF 18.
L22,LOW INCOME HOUSING
B28Z,TO PROVIDE COMPREHENSIVE EARLY INTERVENTION AND THERAPEUTIC SERVICES FOR CHILDREN SO THEY MAY ATTAIN THEIR MAXIMUM POTENTIAL.
T30,"ASSISTANCE FOR DISADVANTAGED PERSONS THROUGH PROGRAMS THAT SUPPORT BASIC NEEDS SUCH AS FOOD, MEDICINES, HEALTH CARE AND EDUCATION. HUMANITARIAN SUPPLIES & VOLUNTEERS"
B29,"The Biome is a new kind of elementary school, for the next generation - one that offers customized, project-based and student-centered learning opportunities with an emphasis on growth mindset and STEAM (Science, Technology, Engineering, Art and Mathematics) education. The Biome charter school creates a balanced learning ecosystem in which teachers work together with students to cultivate a growth mindset as they discover their unique gifts, talents and interests."
I51,"TO PROVIDE MEDIATION SERVICES FOR PARENTS TO RESOLVE PARENTING DISPUTES, TO IMPLEMENT COLLABORATIVE PARENTING STRATEGIES, TO INCREASE ACCESSIBILITY TO THE COURT SYSTEM, AT NO OR REDUCED COST, TO FORMALIZE ARRANGEMENTS."
P20,Charitable/educational outdoor activities
P20,Charitable/educational outdoor activities
L21,PROVIDES HOUSING TO DISABLED PERSONS UNDER SECTION 811 OF THE NATIONAL HOUSING ACT UNDER AGREEMENT WITH THE DEPARTMENT OF HUD.
G81Z,"TO PROVIDE ADVOCACY, CARE AND EDUCATION TO THOSE AFFECTED BY HIV/AIDS AND OTHER SEXUALLY TRANSMITTED DISEASES."
E220,"ST. LUKE'S IS DEDICATED TO IMPROVE THE HEALTH OF THE COMMUNITY AND TO PROVIDE CARE FOR THE WHOLE PERSON WITH COMPASSION, PROFESSIONAL EXCELLENCE AND RESPECT."
P82Z,TO PROVIDE EMPLOYMENT OPPORTUNITIES TO MENTALLY OR PHYSICALLY DISABLED INDIVIDUALS.
A20,"TO DOCUMENT ST. LOUIS THROUGH ART AND WORD TO PROMOTE UNDERSTANDING, CIVIC PRIDE, INTERGENERATIONAL RELATIONSHIPS AND LITERACY."
S47,HOLD TITLE TO PROPERTY AND COLLECT INCROME LESS EXPENSES FOR THE BENEFIT OF THE GREATER KC METRO AREA LOCAL 67.
A116,Parent's Booster Club for Dance Troupe
S82Z,PROVIDE HOME FOR OUR ORGANIZATION AND OUR COMMUNITY YOUTH SOCCER PROGRAM.A:OUR SOCCER PROGRAM CURRENTLY HAS OVER 260 PARTICIPANTS PLUS THE LOCAL PUBLIC HIGH SCHOOL SOCCER TEAMS ARE USING THE FACILITY AT NO COST TO THEM. THESE ARE THE ONLY SOCCER FACILITIES WITHIN A 15 MILE RADIUS.
D30,TO SUPPORT THE CARE AND CONSERVATION OF ELEPHANTS IN ALL ASIAN ELEPHANT-RANGE COUNTRIES
I116,"THE POLICE FOUNDATION OF KANSAS CITYS PURPOSE IS TO SUPPORT THE KANSAS CITY, MISSOURI POLICE DEPARTMENT BY GIVING MONEY AND PROPERTY TO THE POLICE DEPARTMENT. THE POLICE FOUNDATION WILL PURCHASE PROPERTY AND SERVICES FOR THE POLICE DEPARTMENT AND GIVE SUCH PROPERTY."
X21,PROVIDE A COMMUNITY AND/OR CHURCH BASED CHARACTER BIBLE STUDY DEVELOP BOOKS AND MERCHANDISE THAT FACILITATE BIBLICAL CHARACTER ATTRIBUTES IN INDIVIDUALS' LIVES
A82Z,OPERATION OF HISTORIC PERFORMING ARTS CENTER.
B90,"THE CENTER USES BRIDGE AS AN EDUCATIONAL TOOL FOR YOUTH AND ADULTS. BY TEACHING BRIDGE THROUGH FORMAL INSTRUCTION AND PROVIDING OPPORTUNITIES TO PLAY, THE CENTER TEACHES DISCIPLINE, MOTIVATES ACADEMIC, PROFESSIONAL AND OTHER ACHIEVEMENTS, FOSTERS POSITIVE SOCIAL SKILLS, AND EMPOWERS BOTH YOUTH AND ADULTS TO SUCCEED."
